mgi_symbol	ensembl_gene_id
Kremen1	ENSMUSG00000020393
Kremen2	ENSMUSG00000040680
Krt1	ENSMUSG00000046834
Krt10	ENSMUSG00000019761
Krt222	ENSMUSG00000035849
Krt25	ENSMUSG00000035831
Krt26	ENSMUSG00000075570
Krt27	ENSMUSG00000017588
Krt28	ENSMUSG00000055937
Ksr1	ENSMUSG00000018334
L2hgdh	ENSMUSG00000020988
L3hypdh	ENSMUSG00000019718
L3mbtl2	ENSMUSG00000022394
L3mbtl4	ENSMUSG00000041565
Lamb1	ENSMUSG00000002900
Laptm4a	ENSMUSG00000020585
Laptm4b	ENSMUSG00000022257
Larp1	ENSMUSG00000037331
Larp4	ENSMUSG00000023025
Larp4b	ENSMUSG00000033499
Lars	ENSMUSG00000024493
Lasp1	ENSMUSG00000038366
Lbh	ENSMUSG00000024063
Lbhd1	ENSMUSG00000096740
Lca5l	ENSMUSG00000045275
Lclat1	ENSMUSG00000054469
Lcor	ENSMUSG00000025019
Ldah	ENSMUSG00000037669
Ldb1	ENSMUSG00000025223
Ldlrad4	ENSMUSG00000024544
Lemd2	ENSMUSG00000044857
Letmd1	ENSMUSG00000037353
Lgals1	ENSMUSG00000068220
Lgals2	ENSMUSG00000043501
Lgals3bp	ENSMUSG00000033880
Lgals8	ENSMUSG00000057554
Lgals9	ENSMUSG00000001123
Lgalsl	ENSMUSG00000042363
Lgi1	ENSMUSG00000067242
Lgmn	ENSMUSG00000021190
Lhfpl2	ENSMUSG00000045312
Lhfpl5	ENSMUSG00000062252
Lifr	ENSMUSG00000054263
Lig3	ENSMUSG00000020697
Lima1	ENSMUSG00000023022
Limd2	ENSMUSG00000040699
Limk2	ENSMUSG00000020451
Lims2	ENSMUSG00000024395
Lin52	ENSMUSG00000085793
Lipa	ENSMUSG00000024781
Lipo3	ENSMUSG00000024766
Litaf	ENSMUSG00000022500
Lix1	ENSMUSG00000047786
Llgl1	ENSMUSG00000020536
Lman1	ENSMUSG00000041891
Lman2	ENSMUSG00000021484
Lmbr1l	ENSMUSG00000022999
Lmbrd2	ENSMUSG00000039704
Lmbrd2	ENSMUSG00000116236
Lmf1	ENSMUSG00000002279
Lmf2	ENSMUSG00000022614
Lmln	ENSMUSG00000022802
Lmnb1	ENSMUSG00000024590
Lnpep	ENSMUSG00000023845
Lonp1	ENSMUSG00000041168
Lpcat1	ENSMUSG00000021608
Lpin1	ENSMUSG00000020593
Lpin2	ENSMUSG00000024052
Lpp	ENSMUSG00000033306
Lrch3	ENSMUSG00000022801
Lrfn2	ENSMUSG00000040490
Lrfn4	ENSMUSG00000045045
Lrfn5	ENSMUSG00000035653
Lrp12	ENSMUSG00000022305
Lrpprc	ENSMUSG00000024120
Lrrc14	ENSMUSG00000033728
Lrrc24	ENSMUSG00000033707
Lrrc45	ENSMUSG00000025145
Lrrc58	ENSMUSG00000034158
Lrrc59	ENSMUSG00000020869
Lrrc73	ENSMUSG00000071073
Lrrk2	ENSMUSG00000036273
Lrrn3	ENSMUSG00000036295
Lrrtm2	ENSMUSG00000071862
Lsamp	ENSMUSG00000061080
Lsg1	ENSMUSG00000022538
Lsm11	ENSMUSG00000044847
Lsm12	ENSMUSG00000020922
Lsm2	ENSMUSG00000007050
Lst1	ENSMUSG00000073412
Ltbp1	ENSMUSG00000001870
Ltbp3	ENSMUSG00000024940
Ltn1	ENSMUSG00000052299
Luc7l	ENSMUSG00000024188
Luc7l3	ENSMUSG00000020863
Ly6a	ENSMUSG00000075602
Ly6c1	ENSMUSG00000079018
Ly6e	ENSMUSG00000022587
Ly6h	ENSMUSG00000022577
Ly86	ENSMUSG00000021423
Lynx1	ENSMUSG00000022594
Lyrm4	ENSMUSG00000046573
Lyrm7	ENSMUSG00000020268
Lyrm9	ENSMUSG00000072640
Lysmd3	ENSMUSG00000035840
Lyst	ENSMUSG00000019726
Lztr1	ENSMUSG00000022761
Lzts2	ENSMUSG00000035342
Maats1	ENSMUSG00000022805
Macrod1	ENSMUSG00000036278
Mad2l1bp	ENSMUSG00000034509
Maf1	ENSMUSG00000022553
Mafa	ENSMUSG00000047591
Maff	ENSMUSG00000042622
Mafg	ENSMUSG00000051510
Mal2	ENSMUSG00000024479
Malat1	ENSMUSG00000092341
Malt1	ENSMUSG00000032688
Mamdc2	ENSMUSG00000033207
Maml1	ENSMUSG00000050567
Man2a1	ENSMUSG00000024085
Map1b	ENSMUSG00000052727
Map2k3	ENSMUSG00000018932
Map2k3os	ENSMUSG00000042549
Map2k4	ENSMUSG00000033352
Map2k6	ENSMUSG00000020623
Map3k1	ENSMUSG00000021754
Map3k11	ENSMUSG00000004054
Map3k12	ENSMUSG00000023050
Map3k13	ENSMUSG00000033618
Map3k14	ENSMUSG00000020941
Map3k2	ENSMUSG00000024383
Map3k3	ENSMUSG00000020700
Map3k4	ENSMUSG00000014426
Map3k8	ENSMUSG00000024235
Map3k9	ENSMUSG00000042724
Map4k2	ENSMUSG00000024948
Map4k2	ENSMUSG00000106850
Map4k3	ENSMUSG00000024242
Map4k5	ENSMUSG00000034761
Mapk1	ENSMUSG00000063358
Mapk11	ENSMUSG00000053137
Mapk12	ENSMUSG00000022610
Mapk14	ENSMUSG00000053436
Mapk4	ENSMUSG00000024558
Mapk7	ENSMUSG00000001034
Mapk8ip2	ENSMUSG00000022619
Mapk8ip3	ENSMUSG00000024163
Mapk9	ENSMUSG00000020366
Mapre2	ENSMUSG00000024277
Mapt	ENSMUSG00000018411
Marf1	ENSMUSG00000060657
Mark2	ENSMUSG00000024969
Mark3	ENSMUSG00000007411
Marveld1	ENSMUSG00000044345
Masp1	ENSMUSG00000022887
Mast4	ENSMUSG00000034751
Mat2b	ENSMUSG00000042032
Matn2	ENSMUSG00000022324
Matr3	ENSMUSG00000037236
Max	ENSMUSG00000059436
Mb21d2	ENSMUSG00000051065
Mbd1	ENSMUSG00000024561
Mbd2	ENSMUSG00000024513
Mbip	ENSMUSG00000021028
Mblac2	ENSMUSG00000051098
Mboat1	ENSMUSG00000038732
Mboat2	ENSMUSG00000020646
Mbp	ENSMUSG00000041607
Mbtd1	ENSMUSG00000059474
Mcat	ENSMUSG00000048755
Mcc	ENSMUSG00000071856
Mccc2	ENSMUSG00000021646
Mcfd2	ENSMUSG00000024150
Mcm4	ENSMUSG00000022673
Mcrip1	ENSMUSG00000061111
Mcrip2	ENSMUSG00000025732
Mcrs1	ENSMUSG00000037570
Mctp1	ENSMUSG00000021596
Mcur1	ENSMUSG00000021371
Mdc1	ENSMUSG00000061607
Mdga1	ENSMUSG00000043557
Mdga2	ENSMUSG00000034912
Mdh1	ENSMUSG00000020321
Me2	ENSMUSG00000024556
Mea1	ENSMUSG00000002768
Med1	ENSMUSG00000018160
Med10	ENSMUSG00000021598
Med11	ENSMUSG00000018923
Med13	ENSMUSG00000034297
Med15	ENSMUSG00000012114
Med20	ENSMUSG00000092558
Med24	ENSMUSG00000017210
Med30	ENSMUSG00000038622
Med31	ENSMUSG00000020801
Med6	ENSMUSG00000002679
Med7	ENSMUSG00000020397
Med9	ENSMUSG00000061650
Med9os	ENSMUSG00000085260
Mef2c	ENSMUSG00000005583
Meg3	ENSMUSG00000021268
Megf10	ENSMUSG00000024593
Mei1	ENSMUSG00000068117
Meis1	ENSMUSG00000020160
Memo1	ENSMUSG00000058704
Men1	ENSMUSG00000024947
Men1	ENSMUSG00000106695
Metrn	ENSMUSG00000002274
Metrnl	ENSMUSG00000039208
Mettl16	ENSMUSG00000010554
Mettl2	ENSMUSG00000020691
Mettl22	ENSMUSG00000039345
Mettl23	ENSMUSG00000090266
Mettl26	ENSMUSG00000025731
Mettl4	ENSMUSG00000055660
Mettl7a1	ENSMUSG00000054619
Mettl7a3	ENSMUSG00000058057
Mex3c	ENSMUSG00000037253
Mfap3	ENSMUSG00000020522
Mfsd11	ENSMUSG00000020818
Mfsd13a	ENSMUSG00000025227
Mfsd14b	ENSMUSG00000038212
Mfsd3	ENSMUSG00000019080
Mfsd5	ENSMUSG00000045665
Mgat1	ENSMUSG00000020346
Mgat2	ENSMUSG00000043998
Mgat3	ENSMUSG00000042428
Mgat4b	ENSMUSG00000036620
Mgat5b	ENSMUSG00000043857
Mgrn1	ENSMUSG00000022517
Mia2	ENSMUSG00000021000
Mib1	ENSMUSG00000024294
Micall1	ENSMUSG00000033039
Mief1	ENSMUSG00000022412
Mief2	ENSMUSG00000018599
Mien1	ENSMUSG00000002580
Mier3	ENSMUSG00000032727
Mif4gd	ENSMUSG00000020743
Mink1	ENSMUSG00000020827
Minpp1	ENSMUSG00000024896
Mipol1	ENSMUSG00000047022
Mirg	ENSMUSG00000097391
Mis12	ENSMUSG00000040599
Mis18a	ENSMUSG00000022978
Mks1	ENSMUSG00000034121
Mkx	ENSMUSG00000061013
Mlc1	ENSMUSG00000035805
Mlh3	ENSMUSG00000021245
Mllt1	ENSMUSG00000024212
Mllt6	ENSMUSG00000038437
Mlst8	ENSMUSG00000024142
Mlx	ENSMUSG00000017801
Mmd	ENSMUSG00000003948
Mmgt2	ENSMUSG00000048497
Mmp25	ENSMUSG00000023903
Mms19	ENSMUSG00000025159
Mnat1	ENSMUSG00000021103
Mnt	ENSMUSG00000000282
Mocs1	ENSMUSG00000064120
Mocs2	ENSMUSG00000015536
Mok	ENSMUSG00000056458
Morc2a	ENSMUSG00000034543
Morc3	ENSMUSG00000039456
Morn2	ENSMUSG00000045257
Morn4	ENSMUSG00000049670
Mpc1	ENSMUSG00000023861
Mpdu1	ENSMUSG00000018761
Mpg	ENSMUSG00000020287
Mplkip	ENSMUSG00000012429
Mpnd	ENSMUSG00000003199
Mpp2	ENSMUSG00000017314
Mpp3	ENSMUSG00000052373
Mpp5	ENSMUSG00000021112
Mpp7	ENSMUSG00000057440
Mppe1	ENSMUSG00000062526
Mpped1	ENSMUSG00000041708
Mprip	ENSMUSG00000005417
Mpst	ENSMUSG00000071711
Mpv17l	ENSMUSG00000022679
Mrap	ENSMUSG00000039956
Mrm1	ENSMUSG00000018405
Mrm3	ENSMUSG00000038046
Mrnip	ENSMUSG00000020381
Mroh1	ENSMUSG00000022558
Mroh2b	ENSMUSG00000022155
Mrpl10	ENSMUSG00000001445
Mrpl11	ENSMUSG00000024902
Mrpl12	ENSMUSG00000039640
Mrpl13	ENSMUSG00000022370
Mrpl14	ENSMUSG00000023939
Mrpl16	ENSMUSG00000024683
Mrpl18	ENSMUSG00000057388
Mrpl2	ENSMUSG00000002767
Mrpl21	ENSMUSG00000024829
Mrpl22	ENSMUSG00000020514
Mrpl27	ENSMUSG00000024414
Mrpl28	ENSMUSG00000024181
Mrpl32	ENSMUSG00000015672
Mrpl36	ENSMUSG00000021607
Mrpl38	ENSMUSG00000020775
Mrpl39	ENSMUSG00000022889
Mrpl40	ENSMUSG00000022706
Mrpl43	ENSMUSG00000025208
Mrpl45	ENSMUSG00000018882
Mrpl49	ENSMUSG00000007338
Mrpl55	ENSMUSG00000036860
Mrpl58	ENSMUSG00000018858
Mrps10	ENSMUSG00000034729
Mrps10	ENSMUSG00000116070
Mrps18a	ENSMUSG00000023967
Mrps18b	ENSMUSG00000024436
Mrps23	ENSMUSG00000023723
Mrps23	ENSMUSG00000098375
Mrps24	ENSMUSG00000020477
Mrps27	ENSMUSG00000041632
Mrps30	ENSMUSG00000021731
Mrps34	ENSMUSG00000038880
Mrps36	ENSMUSG00000061474
Mrps6	ENSMUSG00000039680
Mrps7	ENSMUSG00000046756
Mrs2	ENSMUSG00000021339
Ms4a3	ENSMUSG00000024681
Msh2	ENSMUSG00000024151
Msh3	ENSMUSG00000014850
Msh5	ENSMUSG00000007035
Msh6	ENSMUSG00000005370
Msi2	ENSMUSG00000069769
Msl1	ENSMUSG00000052915
Msrb1	ENSMUSG00000075705
mt-Atp6	ENSMUSG00000064357
mt-Atp8	ENSMUSG00000064356
mt-Co1	ENSMUSG00000064351
mt-Co2	ENSMUSG00000064354
mt-Co3	ENSMUSG00000064358
mt-Cytb	ENSMUSG00000064370
mt-Nd1	ENSMUSG00000064341
mt-Nd2	ENSMUSG00000064345
mt-Nd3	ENSMUSG00000064360
mt-Nd4	ENSMUSG00000064363
mt-Nd4l	ENSMUSG00000065947
mt-Nd5	ENSMUSG00000064367
mt-Nd6	ENSMUSG00000064368
Mta1	ENSMUSG00000021144
Mta2	ENSMUSG00000071646
Mta3	ENSMUSG00000055817
Mtch1	ENSMUSG00000024012
Mtcl1	ENSMUSG00000052105
Mtdh	ENSMUSG00000022255
Mterf3	ENSMUSG00000021519
Mtfp1	ENSMUSG00000004748
Mthfd1	ENSMUSG00000021048
Mtif2	ENSMUSG00000020459
Mtmr12	ENSMUSG00000039458
Mtmr3	ENSMUSG00000034354
Mtmr4	ENSMUSG00000018401
Mtpap	ENSMUSG00000024234
Mtr	ENSMUSG00000021311
Mtrr	ENSMUSG00000034617
Mtss1	ENSMUSG00000022353
Mtx3	ENSMUSG00000021704
Mus81	ENSMUSG00000024906
Mxi1	ENSMUSG00000025025
Mxra7	ENSMUSG00000020814
Myadml2	ENSMUSG00000025141
Mybbp1a	ENSMUSG00000040463
Myc	ENSMUSG00000022346
Mycn	ENSMUSG00000037169
Mydgf	ENSMUSG00000019579
Myg1	ENSMUSG00000001285
Myh10	ENSMUSG00000020900
Myh9	ENSMUSG00000022443
Myl12a	ENSMUSG00000024048
Myl12b	ENSMUSG00000034868
Myl4	ENSMUSG00000061086
Myl7	ENSMUSG00000020469
Mylip	ENSMUSG00000038175
Mylk	ENSMUSG00000022836
Mymx	ENSMUSG00000079471
Myo10	ENSMUSG00000022272
Myo18a	ENSMUSG00000000631
Myo1c	ENSMUSG00000017774
Myo1d	ENSMUSG00000035441
Myrf	ENSMUSG00000036098
Myt1l	ENSMUSG00000061911
Mzt2	ENSMUSG00000022671
N6amt1	ENSMUSG00000044442
Naa35	ENSMUSG00000021555
Naa38	ENSMUSG00000059278
Naa40	ENSMUSG00000024764
Naa50	ENSMUSG00000022698
Naa60	ENSMUSG00000005982
Nacad	ENSMUSG00000041073
Nadk2	ENSMUSG00000022253
Nadk2	ENSMUSG00000111527
Naga	ENSMUSG00000022453
Naglu	ENSMUSG00000001751
Nagpa	ENSMUSG00000023143
Naip1	ENSMUSG00000021640
Nampt	ENSMUSG00000020572
Nanos1	ENSMUSG00000072437
Napg	ENSMUSG00000024581
Narf	ENSMUSG00000000056
Nars	ENSMUSG00000024587
Nat9	ENSMUSG00000015542
Natd1	ENSMUSG00000018931
Nbas	ENSMUSG00000020576
Nbr1	ENSMUSG00000017119
Ncald	ENSMUSG00000051359
Ncam2	ENSMUSG00000022762
Ncapg2	ENSMUSG00000042029
Ncaph2	ENSMUSG00000008690
Ncbp2	ENSMUSG00000022774
Ncbp3	ENSMUSG00000020783
Nckap5l	ENSMUSG00000023009
Ncoa1	ENSMUSG00000020647
Ncor1	ENSMUSG00000018501
Nde1	ENSMUSG00000022678
Ndel1	ENSMUSG00000018736
Ndfip1	ENSMUSG00000024425
Ndrg1	ENSMUSG00000005125
Ndst1	ENSMUSG00000054008
Ndufa11	ENSMUSG00000002379
Ndufa2	ENSMUSG00000014294
Ndufa6	ENSMUSG00000022450
Ndufa7	ENSMUSG00000041881
Ndufaf2	ENSMUSG00000068184
Ndufaf7	ENSMUSG00000024082
Ndufaf8	ENSMUSG00000078572
Ndufb10	ENSMUSG00000040048
Ndufb4	ENSMUSG00000022820
Ndufb8	ENSMUSG00000025204
Ndufb9	ENSMUSG00000022354
Ndufs4	ENSMUSG00000021764
Ndufs6	ENSMUSG00000021606
Ndufs8	ENSMUSG00000059734
Ndufv1	ENSMUSG00000037916
Ndufv2	ENSMUSG00000024099
Ndufv3	ENSMUSG00000024038
Neat1	ENSMUSG00000092274
Nectin3	ENSMUSG00000022656
Nedd4l	ENSMUSG00000024589
Nedd9	ENSMUSG00000021365
Nefh	ENSMUSG00000020396
Nek8	ENSMUSG00000017405
Nek9	ENSMUSG00000034290
Nelfe	ENSMUSG00000024369
Nell2	ENSMUSG00000022454
Nemf	ENSMUSG00000020982
Nepro	ENSMUSG00000036208
Net1	ENSMUSG00000021215
Neto1	ENSMUSG00000050321
Neu1	ENSMUSG00000007038
Neurl1a	ENSMUSG00000006435
Neurl4	ENSMUSG00000047284
Nf1	ENSMUSG00000020716
Nf2	ENSMUSG00000009073
Nfe2l1	ENSMUSG00000038615
Nfil3	ENSMUSG00000056749
Nfkbia	ENSMUSG00000021025
Nfkbie	ENSMUSG00000023947
Nfkbil1	ENSMUSG00000042419
Nfkbiz	ENSMUSG00000035356
Nfya	ENSMUSG00000023994
Nfya	ENSMUSG00000115906
Ngb	ENSMUSG00000021032
Ngfr	ENSMUSG00000000120
Nhlrc1	ENSMUSG00000044231
Nhlrc2	ENSMUSG00000025078
Nhp2	ENSMUSG00000001056
Nid1	ENSMUSG00000005397
Nim1k	ENSMUSG00000095930
Nin	ENSMUSG00000021068
Ninj1	ENSMUSG00000037966
Nipal2	ENSMUSG00000038879
Nipbl	ENSMUSG00000022141
Nipsnap1	ENSMUSG00000034285
Nit2	ENSMUSG00000022751
Nkapl	ENSMUSG00000059395
Nkd2	ENSMUSG00000021567
Nkiras2	ENSMUSG00000017837
Nle1	ENSMUSG00000020692
Nlgn2	ENSMUSG00000051790
Nlk	ENSMUSG00000017376
Nln	ENSMUSG00000021710
Nme1	ENSMUSG00000037601
Nme2	ENSMUSG00000020857
Nme3	ENSMUSG00000073435
Nme4	ENSMUSG00000024177
Nme5	ENSMUSG00000035984
Nmral1	ENSMUSG00000063445
Nmrk1	ENSMUSG00000037847
Nmt1	ENSMUSG00000020936
Noc3l	ENSMUSG00000024999
Nog	ENSMUSG00000048616
Nol10	ENSMUSG00000061458
Nol11	ENSMUSG00000018433
Nol12	ENSMUSG00000033099
Nol4	ENSMUSG00000041923
Nol7	ENSMUSG00000063200
Nol8	ENSMUSG00000021392
Nolc1	ENSMUSG00000015176
Nop16	ENSMUSG00000025869
Nova1	ENSMUSG00000021047
Noxo1	ENSMUSG00000019320
Npas3	ENSMUSG00000021010
Npas4	ENSMUSG00000045903
Npc1	ENSMUSG00000024413
Npc2	ENSMUSG00000021242
Npepps	ENSMUSG00000001441
Nploc4	ENSMUSG00000039703
Npm1	ENSMUSG00000057113
Npm3	ENSMUSG00000056209
Nprl3	ENSMUSG00000020289
Nptx1	ENSMUSG00000025582
Nptxr	ENSMUSG00000022421
Nqo2	ENSMUSG00000046949
Nr1d1	ENSMUSG00000020889
Nr2f1	ENSMUSG00000069171
Nr3c1	ENSMUSG00000024431
Nr4a1	ENSMUSG00000023034
Nrbp2	ENSMUSG00000075590
Nrcam	ENSMUSG00000020598
Nrde2	ENSMUSG00000021179
Nrep	ENSMUSG00000042834
Nrg2	ENSMUSG00000060275
Nrip1	ENSMUSG00000048490
Nrm	ENSMUSG00000059791
Nrn1	ENSMUSG00000039114
Nrsn1	ENSMUSG00000048978
Nrtn	ENSMUSG00000039481
Nrxn1	ENSMUSG00000024109
Nrxn2	ENSMUSG00000033768
Nrxn2	ENSMUSG00000107104
Nrxn3	ENSMUSG00000066392
Nsa2	ENSMUSG00000060739
Nsd1	ENSMUSG00000021488
Nsf	ENSMUSG00000034187
Nsg2	ENSMUSG00000020297
Nsmce2	ENSMUSG00000059586
Nsrp1	ENSMUSG00000037958
Nsun2	ENSMUSG00000021595
Nsun3	ENSMUSG00000050312
Nt5c	ENSMUSG00000020736
Nt5c2	ENSMUSG00000025041
Nt5c3b	ENSMUSG00000017176
Nt5m	ENSMUSG00000032615
Ntan1	ENSMUSG00000022681
Nthl1	ENSMUSG00000041429
Ntrk2	ENSMUSG00000055254
Ntsr2	ENSMUSG00000020591
Nubp1	ENSMUSG00000022503
Nubp2	ENSMUSG00000039183
Nubpl	ENSMUSG00000035142
Nudcd1	ENSMUSG00000038736
Nudcd2	ENSMUSG00000020328
Nudcd3	ENSMUSG00000053838
Nudt12	ENSMUSG00000024228
Nudt14	ENSMUSG00000002804
Nudt16l1	ENSMUSG00000022516
Nudt22	ENSMUSG00000037349
Nudt3	ENSMUSG00000024213
Nufip2	ENSMUSG00000037857
Numb	ENSMUSG00000021224
Nup153	ENSMUSG00000021374
Nup155	ENSMUSG00000022142
Nup50	ENSMUSG00000016619
Nup85	ENSMUSG00000020739
Nup88	ENSMUSG00000040667
Nxf1	ENSMUSG00000010097
Nxn	ENSMUSG00000020844
Nxnl2	ENSMUSG00000021396
Nxpe3	ENSMUSG00000075033
Nxph3	ENSMUSG00000046719
Oard1	ENSMUSG00000040771
Oard1	ENSMUSG00000116513
Obscn	ENSMUSG00000061462
Ocln	ENSMUSG00000021638
Odc1	ENSMUSG00000011179
Ogdh	ENSMUSG00000020456
Ogfod3	ENSMUSG00000025169
Ogn	ENSMUSG00000021390
Olfr1369-ps1	ENSMUSG00000060404
Omg	ENSMUSG00000049612
Onecut2	ENSMUSG00000045991
Opa1	ENSMUSG00000038084
Oplah	ENSMUSG00000022562
Ormdl3	ENSMUSG00000038150
Osbp	ENSMUSG00000024687
Osbp2	ENSMUSG00000020435
Osbpl11	ENSMUSG00000022807
Osbpl1a	ENSMUSG00000044252
Osbpl7	ENSMUSG00000038534
Osmr	ENSMUSG00000022146
Ostf1	ENSMUSG00000024725
Otub1	ENSMUSG00000024767
Otub2	ENSMUSG00000021203
Otulin	ENSMUSG00000046034
Ovca2	ENSMUSG00000038268
Oxct1	ENSMUSG00000022186
Oxld1	ENSMUSG00000039670
Oxr1	ENSMUSG00000022307
P2rx5	ENSMUSG00000005950
P2rx6	ENSMUSG00000022758
P3h4	ENSMUSG00000006931
P4ha2	ENSMUSG00000018906
P4hb	ENSMUSG00000025130
Pabpc1	ENSMUSG00000022283
Pacrg	ENSMUSG00000037196
Pacs1	ENSMUSG00000024855
Pacs2	ENSMUSG00000021143
Pacsin1	ENSMUSG00000040276
Pacsin2	ENSMUSG00000016664
Pafah1b1	ENSMUSG00000020745
Paip1	ENSMUSG00000025451
Paip2	ENSMUSG00000037058
Pak1ip1	ENSMUSG00000038683
Pak2	ENSMUSG00000022781
Pam16	ENSMUSG00000014301
Pank1	ENSMUSG00000033610
Pank3	ENSMUSG00000018846
Panx2	ENSMUSG00000058441
Papola	ENSMUSG00000021111
Papolg	ENSMUSG00000020273
Paqr4	ENSMUSG00000023909
Pard6g	ENSMUSG00000056214
Parl	ENSMUSG00000033918
Parn	ENSMUSG00000022685
Parp10	ENSMUSG00000063268
Parp14	ENSMUSG00000034422
Parp8	ENSMUSG00000021725
Parvb	ENSMUSG00000022438
Patl1	ENSMUSG00000046139
Patz1	ENSMUSG00000020453
Pax2	ENSMUSG00000004231
Paxbp1	ENSMUSG00000022974
Pbx2	ENSMUSG00000034673
Pcbd2	ENSMUSG00000021496
Pcbp2	ENSMUSG00000056851
Pcdh1	ENSMUSG00000051375
Pcdhb11	ENSMUSG00000051486
Pcdhb13	ENSMUSG00000047307
Pcdhb14	ENSMUSG00000044043
Pcdhb16	ENSMUSG00000047910
Pcdhb17	ENSMUSG00000046387
Pcdhb18	ENSMUSG00000048347
Pcdhb19	ENSMUSG00000043313
Pcdhb20	ENSMUSG00000046191
Pcdhb21	ENSMUSG00000044022
Pcdhb22	ENSMUSG00000073591
Pcdhb3	ENSMUSG00000045498
Pcdhb4	ENSMUSG00000045689
Pcdhb5	ENSMUSG00000063687
Pcdhb6	ENSMUSG00000051678
Pcdhb7	ENSMUSG00000045062
Pcdhb9	ENSMUSG00000051242
Pcdhga12	ENSMUSG00000102428
Pced1b	ENSMUSG00000044250
Pcgf2	ENSMUSG00000018537
Pcgf5	ENSMUSG00000024805
Pcgf6	ENSMUSG00000025050
Pcnp	ENSMUSG00000071533
Pcnx	ENSMUSG00000021140
Pcnx3	ENSMUSG00000054874
Pcnx4	ENSMUSG00000034501
Pcp4	ENSMUSG00000090223
Pcsk1	ENSMUSG00000021587
Pcsk5	ENSMUSG00000024713
Pctp	ENSMUSG00000020553
Pcx	ENSMUSG00000024892
Pcyox1l	ENSMUSG00000024579
Pcyt1a	ENSMUSG00000005615
Pcyt2	ENSMUSG00000025137
Pdcd11	ENSMUSG00000025047
Pdcd2	ENSMUSG00000014771
Pdcd4	ENSMUSG00000024975
Pdcd6	ENSMUSG00000021576
Pde10a	ENSMUSG00000023868
Pde1b	ENSMUSG00000022489
Pde4d	ENSMUSG00000021699
Pde8b	ENSMUSG00000021684
Pdgfb	ENSMUSG00000000489
Pdgfrb	ENSMUSG00000024620
Pdia5	ENSMUSG00000022844
Pdia6	ENSMUSG00000020571
Pdk2	ENSMUSG00000038967
Pdlim1	ENSMUSG00000055044
Pdlim4	ENSMUSG00000020388
Pdlim7	ENSMUSG00000021493
Pdpk1	ENSMUSG00000024122
Pdxdc1	ENSMUSG00000022680
Pdxp	ENSMUSG00000116165
Pdzd2	ENSMUSG00000022197
Pdzd7	ENSMUSG00000074818
Pdzd8	ENSMUSG00000074746
Pdzrn4	ENSMUSG00000036218
Pecam1	ENSMUSG00000020717
Peli1	ENSMUSG00000020134
Peli3	ENSMUSG00000024901
Pelp1	ENSMUSG00000018921
Pemt	ENSMUSG00000000301
Per1	ENSMUSG00000020893
Pes1	ENSMUSG00000020430
Pex12	ENSMUSG00000018733
Pex13	ENSMUSG00000020283
Pex6	ENSMUSG00000002763
Pfas	ENSMUSG00000020899
Pfdn1	ENSMUSG00000024346
Pfdn5	ENSMUSG00000001289
Pfdn6	ENSMUSG00000024309
Pfkm	ENSMUSG00000033065
Pfkp	ENSMUSG00000021196
Pfn1	ENSMUSG00000018293
Pfn4	ENSMUSG00000020639
Pgam1	ENSMUSG00000011752
Pgap3	ENSMUSG00000038208
Pgf	ENSMUSG00000004791
Pggt1b	ENSMUSG00000024477
Pgp	ENSMUSG00000043445
Pgs1	ENSMUSG00000017715
Phactr1	ENSMUSG00000054728
Phax	ENSMUSG00000008301
Phb	ENSMUSG00000038845
Phf1	ENSMUSG00000024193
Phf10	ENSMUSG00000023883
Phf12	ENSMUSG00000037791
Phf2	ENSMUSG00000038025
Phf20l1	ENSMUSG00000072501
Phf21b	ENSMUSG00000016624
Phf23	ENSMUSG00000018572
Phf5a	ENSMUSG00000061360
Phldb2	ENSMUSG00000033149
Phykpl	ENSMUSG00000020359
Pi16	ENSMUSG00000024011
Pi4k2a	ENSMUSG00000025178
Pi4ka	ENSMUSG00000041720
Pias2	ENSMUSG00000025423
Pick1	ENSMUSG00000068206
Piezo2	ENSMUSG00000041482
Pigf	ENSMUSG00000024145
Pigh	ENSMUSG00000021120
Pigl	ENSMUSG00000014245
Pigp	ENSMUSG00000022940
Pigq	ENSMUSG00000025728
Pigs	ENSMUSG00000041958
Pigw	ENSMUSG00000045140
Pigx	ENSMUSG00000023791
Pigz	ENSMUSG00000045625
Pik3c3	ENSMUSG00000033628
Pik3ip1	ENSMUSG00000034614
Pik3r1	ENSMUSG00000041417
Pim1	ENSMUSG00000024014
Pim3	ENSMUSG00000035828
Pip4k2b	ENSMUSG00000018547
Pip5k1b	ENSMUSG00000024867
Pirt	ENSMUSG00000048070
Pitpna	ENSMUSG00000017781
Pitpnc1	ENSMUSG00000040430
Pitpnm1	ENSMUSG00000024851
Pitpnm1	ENSMUSG00000097096
Pitpnm3	ENSMUSG00000040543
Pitrm1	ENSMUSG00000021193
Pja2	ENSMUSG00000024083
Pkd1	ENSMUSG00000032855
Pkmyt1	ENSMUSG00000023908
Pknox1	ENSMUSG00000006705
Pla2g3	ENSMUSG00000034579
Pla2g6	ENSMUSG00000042632
Pla2g7	ENSMUSG00000023913
Platr25	ENSMUSG00000074863
Plcb3	ENSMUSG00000024960
Plcd3	ENSMUSG00000020937
Plce1	ENSMUSG00000024998
Plcl2	ENSMUSG00000038910
Plcxd2	ENSMUSG00000087141
Plcxd3	ENSMUSG00000049148
